run_id	scenario_id	service_id	metric_name	COALESCE(dm.metric_value,'')	COALESCE(dm.metric_text,'')	computed_at
e4b3a4b2a6db3c2d5a7a2bde755df530	headget-20260429-030809Z-http-head-200-get-503	pingdom	true_positive	1		2026-04-29 04:09:27.912496
e4b3a4b2a6db3c2d5a7a2bde755df530	headget-20260429-030809Z-http-head-200-get-503	pingdom	unknown	0		2026-04-29 04:09:27.912496
e4b3a4b2a6db3c2d5a7a2bde755df530	headget-20260429-030809Z-http-head-200-get-503	uptimerobot	cooldown_suppressed	0		2026-04-29 04:09:27.912496
e4b3a4b2a6db3c2d5a7a2bde755df530	headget-20260429-030809Z-http-head-200-get-503	uptimerobot	cooldown_uncertain	0		2026-04-29 04:09:27.912496
e4b3a4b2a6db3c2d5a7a2bde755df530	headget-20260429-030809Z-http-head-200-get-503	uptimerobot	false_negative	1		2026-04-29 04:09:27.912496
e4b3a4b2a6db3c2d5a7a2bde755df530	headget-20260429-030809Z-http-head-200-get-503	uptimerobot	false_positive	0		2026-04-29 04:09:27.912496
e4b3a4b2a6db3c2d5a7a2bde755df530	headget-20260429-030809Z-http-head-200-get-503	uptimerobot	maintenance_suppressed	0		2026-04-29 04:09:27.912496
e4b3a4b2a6db3c2d5a7a2bde755df530	headget-20260429-030809Z-http-head-200-get-503	uptimerobot	tls_advisory_detected	0		2026-04-29 04:09:27.912496
e4b3a4b2a6db3c2d5a7a2bde755df530	headget-20260429-030809Z-http-head-200-get-503	uptimerobot	tls_advisory_false_outage	0		2026-04-29 04:09:27.912496
e4b3a4b2a6db3c2d5a7a2bde755df530	headget-20260429-030809Z-http-head-200-get-503	uptimerobot	tls_advisory_missed	0		2026-04-29 04:09:27.912496
e4b3a4b2a6db3c2d5a7a2bde755df530	headget-20260429-030809Z-http-head-200-get-503	uptimerobot	true_positive	0		2026-04-29 04:09:27.912496
e4b3a4b2a6db3c2d5a7a2bde755df530	headget-20260429-030809Z-http-head-200-get-503	uptimerobot	unknown	0		2026-04-29 04:09:27.912496
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	better-uptime	cooldown_suppressed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	better-uptime	cooldown_uncertain	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	better-uptime	false_negative	1		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	better-uptime	false_positive	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	better-uptime	maintenance_suppressed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	better-uptime	tls_advisory_detected	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	better-uptime	tls_advisory_false_outage	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	better-uptime	tls_advisory_missed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	better-uptime	true_positive	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	better-uptime	unknown	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	datadog-synthetics	cooldown_suppressed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	datadog-synthetics	cooldown_uncertain	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	datadog-synthetics	false_negative	1		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	datadog-synthetics	false_positive	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	datadog-synthetics	maintenance_suppressed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	datadog-synthetics	tls_advisory_detected	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	datadog-synthetics	tls_advisory_false_outage	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	datadog-synthetics	tls_advisory_missed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	datadog-synthetics	true_positive	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	datadog-synthetics	unknown	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v1	cooldown_suppressed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v1	cooldown_uncertain	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v1	false_negative	1		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v1	false_positive	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v1	maintenance_suppressed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v1	tls_advisory_detected	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v1	tls_advisory_false_outage	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v1	tls_advisory_missed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v1	true_positive	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v1	unknown	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v2	cooldown_suppressed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v2	cooldown_uncertain	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v2	false_negative	1		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v2	false_positive	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v2	maintenance_suppressed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v2	tls_advisory_detected	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v2	tls_advisory_false_outage	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v2	tls_advisory_missed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v2	true_positive	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	jetmon-v2	unknown	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	pingdom	cooldown_suppressed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	pingdom	cooldown_uncertain	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	pingdom	false_negative	1		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	pingdom	false_positive	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	pingdom	maintenance_suppressed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	pingdom	tls_advisory_detected	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	pingdom	tls_advisory_false_outage	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	pingdom	tls_advisory_missed	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	pingdom	true_positive	0		2026-04-29 04:33:02.541769
50f07c4d3adb2ba7696f8ff2dbab9531	headget-20260429-030809Z-http-head-timeout-get-200	pingdom	unknown	0		2026-04-29 04:33:02.541769
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	better-uptime	cooldown_suppressed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	better-uptime	cooldown_uncertain	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	better-uptime	detection_latency_s	32.444243		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	better-uptime	false_negative	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	better-uptime	false_positive	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	better-uptime	maintenance_suppressed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	better-uptime	tls_advisory_detected	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	better-uptime	tls_advisory_false_outage	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	better-uptime	tls_advisory_missed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	better-uptime	true_positive	1		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	better-uptime	unknown	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	datadog-synthetics	cooldown_suppressed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	datadog-synthetics	cooldown_uncertain	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	datadog-synthetics	detection_latency_s	300.538243		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	datadog-synthetics	false_negative	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	datadog-synthetics	false_positive	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	datadog-synthetics	maintenance_suppressed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	datadog-synthetics	tls_advisory_detected	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	datadog-synthetics	tls_advisory_false_outage	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	datadog-synthetics	tls_advisory_missed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	datadog-synthetics	true_positive	1		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	datadog-synthetics	unknown	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v1	cooldown_suppressed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v1	cooldown_uncertain	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v1	false_negative	1		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v1	false_positive	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v1	maintenance_suppressed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v1	tls_advisory_detected	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v1	tls_advisory_false_outage	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v1	tls_advisory_missed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v1	true_positive	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v1	unknown	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v2	cooldown_suppressed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v2	cooldown_uncertain	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v2	detection_latency_s	288.740243		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v2	false_negative	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v2	false_positive	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v2	maintenance_suppressed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v2	tls_advisory_detected	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v2	tls_advisory_false_outage	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v2	tls_advisory_missed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v2	true_positive	1		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	jetmon-v2	unknown	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	pingdom	cooldown_suppressed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	pingdom	cooldown_uncertain	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	pingdom	detection_latency_s	394.048243		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	pingdom	false_negative	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	pingdom	false_positive	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	pingdom	maintenance_suppressed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	pingdom	tls_advisory_detected	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	pingdom	tls_advisory_false_outage	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	pingdom	tls_advisory_missed	0		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	pingdom	true_positive	1		2026-04-29 04:56:08.932645
11f4764aa17f97e63b47faca92385cc9	headget-20260429-030809Z-http-head-200-get-timeout	pingdom	unknown	0		2026-04-29 04:56:08.932645
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	better-uptime	cooldown_suppressed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	better-uptime	cooldown_uncertain	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	better-uptime	detection_latency_s	16.292024		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	better-uptime	false_negative	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	better-uptime	false_positive	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	better-uptime	maintenance_suppressed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	better-uptime	tls_advisory_detected	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	better-uptime	tls_advisory_false_outage	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	better-uptime	tls_advisory_missed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	better-uptime	true_positive	1		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	better-uptime	unknown	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	datadog-synthetics	cooldown_suppressed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	datadog-synthetics	cooldown_uncertain	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	datadog-synthetics	detection_latency_s	300.563024		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	datadog-synthetics	false_negative	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	datadog-synthetics	false_positive	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	datadog-synthetics	maintenance_suppressed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	datadog-synthetics	tls_advisory_detected	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	datadog-synthetics	tls_advisory_false_outage	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	datadog-synthetics	tls_advisory_missed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	datadog-synthetics	true_positive	1		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	datadog-synthetics	unknown	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v1	cooldown_suppressed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v1	cooldown_uncertain	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v1	false_negative	1		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v1	false_positive	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v1	maintenance_suppressed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v1	tls_advisory_detected	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v1	tls_advisory_false_outage	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v1	tls_advisory_missed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v1	true_positive	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v1	unknown	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v2	cooldown_suppressed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v2	cooldown_uncertain	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v2	detection_latency_s	98.620024		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v2	false_negative	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v2	false_positive	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v2	maintenance_suppressed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v2	tls_advisory_detected	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v2	tls_advisory_false_outage	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v2	tls_advisory_missed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v2	true_positive	1		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	jetmon-v2	unknown	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	pingdom	cooldown_suppressed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	pingdom	cooldown_uncertain	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	pingdom	detection_latency_s	262.878024		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	pingdom	false_negative	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	pingdom	false_positive	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	pingdom	maintenance_suppressed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	pingdom	tls_advisory_detected	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	pingdom	tls_advisory_false_outage	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	pingdom	tls_advisory_missed	0		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	pingdom	true_positive	1		2026-04-29 05:19:14.475939
a0215d249f03a2e3df8da361acd570a6	headget-20260429-030809Z-http-head-200-get-redirect-loop	pingdom	unknown	0		2026-04-29 05:19:14.475939
b82d38d321e174aa0af161f2fa389d60	headget-20260429-030809Z-http-head-200-get-partial	better-uptime	cooldown_suppressed	0		2026-04-29 05:42:19.712495
b82d38d321e174aa0af161f2fa389d60	headget-20260429-030809Z-http-head-200-get-partial	better-uptime	cooldown_uncertain	0		2026-04-29 05:42:19.712495
